"","big5_agreeableness","facet_altruism","facet_cooperation","facet_modesty","facet_morality","facet_sympathy","facet_trust","big5_conscientiousness","facet_achievement_striving","facet_cautiousness","facet_dutifulness","facet_orderliness","facet_self_discipline","facet_self_efficacy","big5_extraversion","facet_activity_level","facet_assertiveness","facet_cheerfulness","facet_excitement_seeking","facet_friendliness","facet_gregariousness","big5_neuroticism","facet_anger","facet_anxiety","facet_depression","facet_immoderation","facet_self_consciousness","facet_vulnerability","big5_openness","facet_adventurousness","facet_artistic_interests","facet_emotionality","facet_imagination","facet_intellect","facet_liberalism","need_liberty","need_ideal","need_love","need_practicality","need_self_expression","need_stability","need_structure","need_challenge","need_closeness","need_curiosity","need_excitement","need_harmony","value_conservation","value_hedonism","value_openness_to_change","value_self_enhancement","value_self_transcendence","behavior_sunday","behavior_monday","behavior_tuesday","behavior_wednesday","behavior_thursday","behavior_friday","behavior_saturday","behavior_0000","behavior_0100","behavior_0200","behavior_0300","behavior_0400","behavior_0500","behavior_0600","behavior_0700","behavior_0800","behavior_0900","behavior_1000","behavior_1100","behavior_1200","behavior_1300","behavior_1400","behavior_1500","behavior_1600","behavior_1700","behavior_1800","behavior_1900","behavior_2000","behavior_2100","behavior_2200","behavior_2300","word_count","processed_language","big5_agreeableness_significant","facet_altruism_significant","facet_cooperation_significant","facet_modesty_significant","facet_morality_significant","facet_sympathy_significant","facet_trust_significant","big5_conscientiousness_significant","facet_achievement_striving_significant","facet_cautiousness_significant","facet_dutifulness_significant","facet_orderliness_significant","facet_self_discipline_significant","facet_self_efficacy_significant","big5_extraversion_significant","facet_activity_level_significant","facet_assertiveness_significant","facet_cheerfulness_significant","facet_excitement_seeking_significant","facet_friendliness_significant","facet_gregariousness_significant","big5_neuroticism_significant","facet_anger_significant","facet_anxiety_significant","facet_depression_significant","facet_immoderation_significant","facet_self_consciousness_significant","facet_vulnerability_significant","big5_openness_significant","facet_adventurousness_significant","facet_artistic_interests_significant","facet_emotionality_significant","facet_imagination_significant","facet_intellect_significant","facet_liberalism_significant","need_liberty_significant","need_ideal_significant","need_love_significant","need_practicality_significant","need_self_expression_significant","need_stability_significant","need_structure_significant","need_challenge_significant","need_closeness_significant","need_curiosity_significant","need_excitement_significant","need_harmony_significant","value_conservation_significant","value_hedonism_significant","value_openness_to_change_significant","value_self_enhancement_significant","value_self_transcendence_significant","year","OpennessRepaired"
"17",0.0321639892835136,0.955631204515221,0.803093924077919,0.455349482421914,0.771981614443574,0.997043991940098,0.865213304769843,0.92446116293395,0.887656665305139,0.94093356427582,0.724592273167657,0.524915807601181,0.667691480409044,0.88467525311661,0.140246086494496,0.978498774224893,0.953487007754099,0.137665665911825,0.255256600678099,0.541973628216779,0.0780078929511767,0.196358149523139,0.0400306331353623,0.173914631595949,0.506658330668469,0.00882552673804865,0.333019966537611,0.15147818995896,0.998367250049711,0.884561115546523,0.99687648704608,0.668791816059421,0.483519193908037,0.997654742814932,0.960671722016899,0.117795681211104,0.0440919004203419,0.0224813175396675,0.0295413322603228,0.188406736040681,0.350287902015585,0.795904831093767,0.00430864344890891,0.238828526644717,0.944778112670339,0.0916028977664475,0.276864642781596,0.234232184581377,0.00510399453499749,0.715535938596468,0.0134227574455829,0.337400409414604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1921,0.850076472884008
"18",0.0427556409963868,0.889327644294567,0.718788479579449,0.312700393283152,0.606110716573323,0.994359534721591,0.813524490991883,0.902849211447166,0.792211730418875,0.935977062021283,0.761956109290055,0.310380864962812,0.252368932246439,0.752593475941261,0.214624705734451,0.788378500150269,0.827568968731156,0.00744620869106272,0.13253835956459,0.126618447528074,0.0142720621090099,0.0239739245394399,0.137470220779423,0.391379309504685,0.82185368908648,0.0784136704687051,0.722028223346053,0.266927913566972,0.999969666688045,0.355271757177146,0.984203600989761,0.637025081668688,0.564963051306677,0.998301178933346,0.984661391265889,0.0143719213137736,0.0160367408842168,0.00739989027949312,0.00803974435776161,0.0389954960901256,0.151355205449791,0.594981352772084,0.00215960919674157,0.13069397170255,0.893363750626878,0.0495668130740707,0.0254381346098536,0.0726129979573594,0.00852704041644092,0.576255504162953,0.0219173478267398,0.116982274895245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8459,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1841,0.658833479945198
"19",0.0624718701228189,0.853409005463183,0.74240005726066,0.301913413155243,0.713847171469063,0.993115290072221,0.803789890125683,0.94892935413469,0.898767036378507,0.971942235794901,0.719751942301952,0.458994796113846,0.556212151055345,0.833843547175458,0.39288733203062,0.930611120368681,0.950774254439112,0.0379636461239367,0.0632477017979332,0.294905287355294,0.0354939379633504,0.0116621553885244,0.066363352244612,0.181296207187713,0.549372961757491,0.0301064958521177,0.374616822104815,0.12802099898253,0.999868024700812,0.508395959351447,0.976485857740686,0.413728586199636,0.255925699790631,0.995955830427529,0.957884457768724,0.0161197468577043,0.0138790573776973,0.00540771483154173,0.00921074549608175,0.0474708208307886,0.248085278987737,0.684721835441338,0.0031033709820949,0.20181382318716,0.843715354859393,0.0349418115678318,0.0379962219835913,0.0895840620499051,0.00461144465367169,0.658030716245106,0.0116360505352465,0.107215697669994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1889,0.63287013443059
"20",0.110144990149308,0.908961716644797,0.632829253052788,0.171624831301166,0.53496151609966,0.992723514891753,0.931987516104575,0.954675969019502,0.867481761506965,0.89490408437236,0.720426106971273,0.292339475380316,0.353328402184169,0.844685137008117,0.429118035714167,0.935728697010835,0.938850555403665,0.0452178830799999,0.244615922531418,0.335240581185283,0.0857157797030899,0.0960601499561822,0.147104376444572,0.398294025294313,0.666162664431252,0.0415856330346414,0.484504951505724,0.239105455820977,0.999910537540065,0.42022465115164,0.985522755464333,0.569337754618177,0.486740886898201,0.99323018805836,0.98171217253251,0.0232637966339248,0.0404833710183449,0.0232443846958253,0.00710928495014451,0.0498295587183432,0.22239483301251,0.709103429653895,0.0114757982592036,0.233955963950411,0.904466210649762,0.0895172120344899,0.0476096545544309,0.155500397825284,0.0116462522745566,0.71381992132631,0.070356673178848,0.141734715632112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1877,0.658361720411383
"21",0.071544752514816,0.899897297315564,0.765640206030526,0.338368110178817,0.689239523969291,0.988754046516978,0.88456204227159,0.944528856922323,0.89968196836742,0.948180319150445,0.733529183438586,0.512068955268364,0.589059595395525,0.865410375112491,0.366563259895835,0.970689066095487,0.950709963092025,0.0731845062437894,0.200654800592068,0.413534361685603,0.117243787497296,0.0127965574538406,0.0508832155174699,0.182032418323366,0.579028617637351,0.00945066770986658,0.370947191855702,0.132343746447648,0.99969243952639,0.813537081430832,0.9901521756412,0.524067001933445,0.412640934947821,0.989405389588192,0.98570607251127,0.0516340420596069,0.013483365026397,0.0130399643203009,0.00914288630156762,0.0604138864225173,0.308735357754645,0.731850442229281,0.00316311083827453,0.220433809398914,0.947602717638801,0.104746459174373,0.0695048922040222,0.140551329598353,0.00512874426759435,0.758221184765451,0.0311375585880213,0.220971411450881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3766,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1929,0.775918753001826
"22",0.0653062967865228,0.895398695124481,0.612563544898926,0.251335649196162,0.5717576819474,0.988031643687965,0.898224530993841,0.931413522174839,0.913933366209346,0.915777033526839,0.670218387840356,0.323643568518491,0.469872421865957,0.911007186627811,0.413885768415847,0.961894133823964,0.95167744913129,0.0662500811183276,0.278013367018521,0.26245549067587,0.0382306863782966,0.0275408850090795,0.148633099161765,0.313013313344113,0.629582438396689,0.0263492157276327,0.501997720014831,0.244451122697851,0.9995105950678,0.659686306248179,0.987445522082789,0.551484732557678,0.552844105127591,0.997111582255702,0.981068184692937,0.067975494319975,0.064300386350287,0.0367057972565835,0.0396436108120433,0.170313055918782,0.34554319889952,0.762936516184153,0.0287712048098275,0.273188168041737,0.95284581075371,0.12447095617116,0.115284088646752,0.130008400735385,0.0107999921781368,0.741869589389218,0.0820630361237268,0.310381392442167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1829,0.732872186962882
"23",0.0804118432851572,0.974661427111299,0.622586431121777,0.414347908350049,0.66661135070797,0.997236648632441,0.923284935611709,0.935967628701806,0.90038083495027,0.900979196157721,0.801404354790324,0.292212560457945,0.388078043443539,0.874200943719752,0.18485678181573,0.975786545116341,0.931190648247297,0.0881035431034493,0.297279670532512,0.362774326989728,0.085826601652876,0.241895740190573,0.124280463266259,0.416155250334542,0.7511214241033,0.0349748754211195,0.516299863627446,0.293091936857169,0.999461815896502,0.638035426232148,0.993214604985785,0.783371322289191,0.65316049471884,0.994965663933714,0.97586591620007,0.0531288252332204,0.0255475579181751,0.0133984913857045,0.00973754415365741,0.177293133067554,0.367633624965527,0.793604750694893,0.00480771755012899,0.307240924024807,0.940291583973989,0.124808075623563,0.195070282191518,0.269403842645824,0.0115874388830144,0.800696307501945,0.0321875695599143,0.470395413063194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1833,0.804873784502375
"24",0.180456044380232,0.970818209539563,0.803051163722266,0.488339261810899,0.876663175813091,0.99853557270617,0.893589488812474,0.968748783932339,0.909392095842078,0.952982147012088,0.81525148349746,0.478570900584214,0.49018720038031,0.826329078735714,0.229848880768506,0.963359069085965,0.909144426686725,0.120769352351906,0.166932803941125,0.410655832116483,0.0446860177244358,0.152511408399112,0.0544771084206135,0.248699123751293,0.629451015206761,0.021948707486049,0.467141618692164,0.211453023147585,0.99991292424061,0.619939799239122,0.997981899248088,0.891471847843655,0.553933869356087,0.99907227222149,0.969224156630122,0.0679601198277751,0.0371817128871251,0.0187403338999648,0.0199194247705958,0.263748405750382,0.400049570960932,0.818423936558122,0.00373865610091301,0.370179751904667,0.977913952458404,0.0648087815064949,0.34957096951904,0.312825990168117,0.00574068898593094,0.706192525985322,0.0115095075966363,0.473146543183911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1801,0.836464515443622
"25",0.118628945907237,0.884490850294391,0.681261636306553,0.411775769302583,0.80951105687605,0.995361999021662,0.685079139096238,0.958468062736382,0.880215441113859,0.980481412591488,0.709506833024211,0.393131257740627,0.482514405859018,0.786229076719478,0.311655477504685,0.941792669489184,0.939546636312552,0.0270327577162386,0.0579516886577044,0.232541233500552,0.0153207622857323,0.0366080475801551,0.112062708232126,0.259495212070305,0.643439613976332,0.0305467056559129,0.529758603101478,0.212186931955324,0.999880713218631,0.529435525461746,0.980269670659224,0.708739591613834,0.349066320486993,0.998601664401251,0.968206202816291,0.0317567091429546,0.0294542410339107,0.00968098312293802,0.0160601836087952,0.192506095054783,0.390681868551041,0.783775156693814,0.00735883165453444,0.329996148422634,0.95397180763915,0.0471339731884092,0.173233172356543,0.160461493542594,0.00859315842490233,0.741263248213527,0.0165184399120188,0.31724574780486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1805,0.739481595911601
"26",0.186966042275039,0.971300664335171,0.824813716251589,0.760373437061197,0.947846463848283,0.99913614484976,0.833089907001739,0.986985826863256,0.847296664070521,0.94749658721934,0.795381228269666,0.769983339436122,0.727736857556366,0.706505212053871,0.0935942115013113,0.965262616161268,0.925380307415724,0.234262569040538,0.209794140420554,0.71859138695267,0.235758159958561,0.376440356645051,0.0132587686972043,0.0584461361227058,0.341173024831232,0.0110468001921354,0.180041560769025,0.0663487261539821,0.997131402854643,0.798818526863018,0.99466149668575,0.756727750132028,0.301260847088766,0.996472232927717,0.797688512076296,0.110432622744651,0.0243017256536298,0.0119851369818963,0.0191387031734562,0.186462870592444,0.399644486123315,0.889906804117707,0.00356053101021298,0.36894628669607,0.846453600938581,0.117370135977528,0.454966621158706,0.504703106539504,0.00535370672453139,0.626948981453097,0.00125146544460158,0.344936176514352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1969,0.850069257893599
"27",0.0573729986085216,0.745346722951957,0.635882355460242,0.331198074399258,0.742634196193478,0.989378031992553,0.515581661138339,0.927638598834894,0.752266994609436,0.941579826892404,0.654110694339082,0.358301621767886,0.386205263663013,0.742547669051498,0.149348304031234,0.770838791814817,0.836424123015606,0.00458864840765,0.0757196169100454,0.0876125377446217,0.00321686425385626,0.0479523376823602,0.119679511219698,0.293414613534596,0.709922507901962,0.0801081522148596,0.668884091964155,0.246424664904821,0.999891194890389,0.367956019567191,0.966119617086081,0.412073093885384,0.444275910140268,0.999789755054187,0.958811909953263,0.0213882210490145,0.0426635192669004,0.00296137320245266,0.0210624635607315,0.0877143434166236,0.0923246642949113,0.60281905424119,0.0066005452067151,0.156673100223379,0.904953300649681,0.0570511667033089,0.0351016546977134,0.0310661240478259,0.0148748759049169,0.619971228774842,0.00986859003710328,0.151411861077335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1861,0.582049576846219
"28",0.147492537886163,0.936473247643493,0.803517087148429,0.742424332024171,0.741387878231902,0.998625961064395,0.74729426447263,0.891407255686742,0.606322823281266,0.950140093516868,0.804457695055865,0.374329301011797,0.221522042219092,0.509752827590022,0.0583089960946025,0.646609119248355,0.734186072966325,0.0194194739930342,0.0816149593005176,0.170866893990127,0.00789728703363524,0.453937158889368,0.10689045189536,0.383228785964429,0.797370451784355,0.10729288507841,0.778226717271319,0.330048858141693,0.999933570030956,0.163205919317131,0.971574127530986,0.813575447051874,0.530701612059448,0.998923129237248,0.90184609393746,0.0323196391047183,0.0458875188825518,0.0155556277864658,0.0314102381139744,0.0654907864017097,0.193544700216318,0.791198902609928,0.0029273622609633,0.213963493721198,0.804881285271984,0.0378185149967206,0.228279597693485,0.38218632046867,0.0120551564704522,0.405449975976289,0.0110075039785125,0.180863777081779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1865,0.649451831299997
"29",0.0699380921402032,0.941948876130192,0.577702807751794,0.259249139802526,0.519386266143987,0.995335808154488,0.914388292982304,0.810374820933886,0.855474258859987,0.837462643357762,0.619359967100582,0.279462816272862,0.298746249502504,0.875793553254315,0.310079007512372,0.967740405793701,0.911323976168574,0.0706095550535362,0.438449096521435,0.253482759491426,0.050943779354299,0.208682398724342,0.179287382318202,0.416259622090739,0.758704160210128,0.0480008368540727,0.589555039426477,0.373561087555403,0.998805082008981,0.561321495263018,0.994466907388292,0.720700911233459,0.760741660693511,0.998392249850819,0.987857980703027,0.078902606380096,0.0540681760633492,0.0393450962434816,0.0236883471799623,0.165713619540424,0.281898775943472,0.652903238309501,0.0106618830628015,0.230387997724524,0.946470796890341,0.157775072726996,0.117795782103316,0.123582678616424,0.0215485343473375,0.755695491714576,0.0622885750204918,0.431104845740768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1809,0.758829771294923
"30",0.0192391495635671,0.908890118419014,0.597885597277904,0.412760363870455,0.504012568931722,0.997302174459443,0.779723027405098,0.863001630343324,0.76284232481237,0.878890810593416,0.63830503861274,0.283328415348211,0.154045087261751,0.655403820263305,0.14979566608016,0.780734009727138,0.731891904143182,0.00721176681172891,0.155136169519763,0.100655087362665,0.00967697511667098,0.132171860827812,0.332296019368063,0.541652866417929,0.874960737792129,0.104105527387118,0.839509942909235,0.427231765721338,0.999799046756659,0.345923417561127,0.992300859003715,0.710338713017222,0.742642759986717,0.998527399977558,0.990416038823017,0.0167232467375692,0.019467865815768,0.00340698190696109,0.0187172273510807,0.0791464622267603,0.281799273481049,0.716450269426725,0.00618793239971865,0.148080383314641,0.825148901107483,0.0690297044115506,0.0716699689067063,0.0902638222880087,0.0168641509928319,0.611652405495033,0.035115947976539,0.191789633440933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1813,0.682854329860688
"31",0.0850587922819207,0.835354517684314,0.706217788247931,0.236621790073081,0.535757064089162,0.978875332625808,0.878981149455687,0.952539900253754,0.853740913662287,0.940776049975815,0.764271457786491,0.46100239712732,0.517945636330325,0.891811873384984,0.290041847796964,0.914286015756058,0.93549597137893,0.0548152232170117,0.179612166870708,0.315761879700764,0.0527382251423533,0.022814367217114,0.0637629692728383,0.264094775714289,0.589521886413598,0.0206846133835235,0.479547660297675,0.160400977779105,0.999448425127999,0.455243815950324,0.966847507168086,0.327905846070711,0.3652268740141,0.992195296303131,0.961266614660053,0.0262531742664637,0.0153602849447467,0.01689340562561,0.0222826889359106,0.0457365738569679,0.18122482237813,0.689137282398488,0.00536456763869159,0.215322531005957,0.802767147115792,0.0689121092100987,0.0805210583808682,0.148521673899898,0.00652076648255079,0.681418240135908,0.0245151549032946,0.106531604162849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3972,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1897,0.583332389729707
"32",0.0678288122109237,0.900959211518026,0.708985876454447,0.468080520675111,0.670261967269353,0.99353279483101,0.865222572049864,0.97692309274454,0.857772305560584,0.956743362879181,0.77802273388458,0.510956271467559,0.570720788071695,0.819966222142982,0.207158236583473,0.934149874711903,0.919237526956741,0.0631594100533632,0.117779133679817,0.266833894976612,0.0364518796971511,0.0562636830835472,0.0628096006522869,0.252737949121302,0.604727518137529,0.0186757664299139,0.495950837688628,0.185018217786829,0.999306434954266,0.556937299456675,0.985203632487815,0.441452289799964,0.373394020232652,0.989694699455763,0.953344874605638,0.027544435264443,0.0242683056393021,0.0045974064035309,0.0149099805091166,0.0883456391429836,0.386577993481338,0.835493658546937,0.00335801540419306,0.293835513191279,0.770332787805026,0.104525762979306,0.143177186111645,0.287660572928195,0.00769722688648533,0.723545222056759,0.0207310776260449,0.191899313048763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1901,0.661197740581485
"33",0.0989581657304734,0.948903721339544,0.763157514920445,0.266956734795843,0.649921955924624,0.994929048581161,0.939556830604305,0.94873845269445,0.898476685859651,0.933149401669611,0.780927066121627,0.408969721916049,0.511866392372605,0.898378341155634,0.380359815543182,0.954002144608585,0.96308610164591,0.108525857699505,0.209564844988921,0.447611445165552,0.0953610429788445,0.0242620174371004,0.0579288480893586,0.200791351070342,0.553470298070432,0.0338675588352811,0.366940019713158,0.133071143106279,0.999478611683946,0.541573217958792,0.9764946302613,0.537396272858892,0.436788585408273,0.996291869608702,0.962111575688794,0.0380779744792619,0.0210952690532874,0.0200346207425025,0.0137176100579184,0.0592263521704579,0.269913606419355,0.791518654472136,0.00665718569081519,0.277333466764423,0.8721348053935,0.0848280251137961,0.089249618832338,0.181479420823105,0.00793713083539849,0.732375700767198,0.0169262674238938,0.18560199590808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1817,0.685154707026328
"34",0.0590054557613619,0.895782791682903,0.729965283338086,0.213037019973438,0.52391424620298,0.995186681542488,0.913665035244327,0.911141743805982,0.840808201568976,0.9411804081965,0.77542260298878,0.341468464966358,0.397951383173727,0.875233585149982,0.358064465745003,0.90085659197292,0.924432821311176,0.0283843253628691,0.123803478437528,0.299855368551545,0.0308657090177993,0.0596796802958233,0.141356525307252,0.277057655430991,0.667656840535205,0.0617651988747392,0.570423085802854,0.184626206241165,0.999814965529325,0.503791691880694,0.948853891598528,0.472593731736603,0.483100805786009,0.998210408667824,0.978251794814391,0.0252232561497098,0.0272888277992395,0.00999363832329953,0.0204654201171979,0.0282880476962901,0.166519967436595,0.745341351633069,0.0121565685245249,0.188336954568146,0.84615587364538,0.0721398278201592,0.0342097225979885,0.0788511798740832,0.0126894248071772,0.722136736688651,0.0431376910361166,0.1146388607505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462,"en","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true","true",1821,0.641746438405275
